TambonID,TambonTH,TambonEN,AmphoeID,AmphoeTH,AmphoeEN,ProvinceID,ProvinceTH,ProvinceEN,FormalRegi,F4Region,TMDRegion,MetroRegio,Units,UnitsTH,lat,lon
101601,วัดอรุณ,Wat Arun,1016,บางกอกใหญ่,Bangkok Yai,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7428902865,100.4864894882
101602,วัดท่าพระ,Wat Tha Phra,1016,บางกอกใหญ่,Bangkok Yai,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7339663846,100.4744977432
101701,ห้วยขวาง,Huai Khwang,1017,ห้วยขวาง,Huai Khwang,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7688081758,100.5768591660
101702,บางกะปิ,Bang Kapi,1017,ห้วยขวาง,Huai Khwang,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7514816289,100.5857911125
101704,สามเสนนอก,Sam Sen Nok,1017,ห้วยขวาง,Huai Khwang,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7851419771,100.5852452707
101801,สมเด็จเจ้าพระยา,Somdet Chao Phraya,1018,คลองสาน,Khlong San,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7328536405,100.4987843130
101802,คลองสาน,Khlong San,1018,คลองสาน,Khlong San,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7311883623,100.5051010723
101803,บางลำภูล่าง,Bang Lamphu Lang,1018,คลองสาน,Khlong San,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7143490634,100.5009154017
101804,คลองต้นไทร,Khlong Ton Sai,1018,คลองสาน,Khlong San,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7235672862,100.5044640657
101901,คลองชักพระ,Khlong Chak Phra,1019,ตลิ่งชัน,Taling Chan,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7655844605,100.4577480571
101904,บางพรม,Bang Phrom,1019,ตลิ่งชัน,Taling Chan,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7522011221,100.4415380351
101905,บางระมาด,Bang Ramat,1019,ตลิ่งชัน,Taling Chan,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7670733872,100.4284884080
101907,บางเชือกหนัง,Bang Chueak Nang,1019,ตลิ่งชัน,Taling Chan,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7476852022,100.4268524012
102004,ศิริราช,Sirirat,1020,บางกอกน้อย,Bangkok Noi,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7572258039,100.4825756860
102005,บ้านช่างหล่อ,Ban Chang Lo,1020,บางกอกน้อย,Bangkok Noi,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7521267464,100.4756870782
102006,บางขุนนนท์,Bang Khun Non,1020,บางกอกน้อย,Bangkok Noi,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7726901465,100.4664686824
102007,บางขุนศรี,Bang Khun Si,1020,บางกอกน้อย,Bangkok Noi,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7598648961,100.4630099088
102009,อรุณอมรินทร์,Arun Ammarin,1020,บางกอกน้อย,Bangkok Noi,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7721101681,100.4772426431
102201,บางหว้า,Bang Wa,1022,ภาษีเจริญ,Phasi Charoen,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7076906949,100.4394703843
102202,บางด้วน,Bang Duan,1022,ภาษีเจริญ,Phasi Charoen,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7226148770,100.4356370467
102206,บางจาก,Bang Chak,1022,ภาษีเจริญ,Phasi Charoen,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7275849282,100.4517485409
102207,บางแวก,Bang Waek,1022,ภาษีเจริญ,Phasi Charoen,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7363319037,100.4444756118
102208,คลองขวาง,Khlong Khwang,1022,ภาษีเจริญ,Phasi Charoen,10,กรุงเทพมหานคร,Bangkok,ภาคกลาง,ภาคกลาง,ภาคกลาง,กรุงเทพมหานครและปริมณฑล,HQ,กรมป้องกันและบรรเทาสาธารณภัย,13.7379839276,100.4230523840
